trueMean,trueVar,numberOfDatasets,meanExpectation,varExpectation,meanSD,varSD,meanAbsError,varAbsError,meanPercentError,varPercentError,combinedPercentError,meanAbsErrorDatasetSD,varAbsErrorDatasetSD,meanPercentErrorDatasetSD,varPercentErrorDatasetSD,combinedPercentErrorDatasetSD
4.184210526315789025e+01,5.000000000000000000e+00,1.000000000000000000e+01,4.196618319585842727e+01,5.048305178001516680e+00,2.115721978900520828e+00,7.058209497602050408e-01,1.365881674375789556e+00,3.230871335879463291e-01,3.264371297250315163e+00,6.461742671758926804e+00,4.863056984504621205e+00,9.673235045694411616e-01,1.855572118718954722e-01,2.311842337964702399e+00,3.711144237437909332e+00,2.388303529254095725e+00
4.184210526315789025e+01,6.000000000000000000e+00,1.000000000000000000e+01,4.147042022966031993e+01,5.383581889272337051e+00,2.025885606617120693e+00,6.232959570106431091e-01,1.451898921534172660e+00,6.164181107276632821e-01,3.469947108069091790e+00,1.027363517879438781e+01,6.871791143431740245e+00,9.551295686603643587e-01,3.302875523765071430e-01,2.282699598056217027e+00,5.504792539608452273e+00,2.994388031768000502e+00
4.552631578947368496e+01,1.000000000000000000e+00,1.000000000000000000e+01,4.468160512296431364e+01,1.054141272179884181e+00,4.904233346741227351e+00,9.787095255605898769e-02,2.044584963394476596e+00,5.414127217988427138e-02,4.490995873352029655e+00,5.414127217988426999e+00,4.952561545670228327e+00,1.701586824980592549e+00,1.563766370224395075e-01,3.737589557760838677e+00,1.563766370224394997e+01,8.254021965737811328e+00
4.552631578947368496e+01,2.000000000000000000e+00,1.000000000000000000e+01,4.541709274018196396e+01,2.219053778469185723e+00,3.414375912756273834e+00,3.515607949749798289e-01,3.249841142620282675e+00,2.665879265107259366e-01,7.138379388414494819e+00,1.332939632553629750e+01,1.023388785697539660e+01,2.072121367366289491e+00,2.767558458448878267e-01,4.551480460110925108e+00,1.383779229224439078e+01,7.664321725335002000e+00
4.552631578947368496e+01,3.000000000000000000e+00,1.000000000000000000e+01,4.770761052296600013e+01,3.271807379710261809e+00,2.932055487592784004e+00,5.588214593133357111e-01,2.882979755080230522e+00,3.508450556424316247e-01,6.332556687459465650e+00,1.169483518808105416e+01,9.013695937770259903e+00,2.307873741476052842e+00,2.861653210072030440e-01,5.069318044860693817e+00,9.538844033573436576e+00,3.434504771170907134e+00
4.552631578947368496e+01,4.000000000000000000e+00,1.000000000000000000e+01,4.705847496114954254e+01,4.113179726077073717e+00,2.607563948561439027e+00,6.986552290203202897e-01,2.549573885111035221e+00,4.414061522310930852e-01,5.600220094463545628e+00,1.103515380577732863e+01,8.317686950120435796e+00,2.778003186589659723e+00,1.693011513154634162e-01,6.101972317364571019e+00,4.232528782886586072e+00,3.629234286808115328e+00
4.552631578947368496e+01,5.000000000000000000e+00,1.000000000000000000e+01,4.479319619406021502e+01,4.723385484009054558e+00,2.320851424555116171e+00,6.922396058348583292e-01,1.925724460313034569e+00,6.257576280399580471e-01,4.229914999531519726e+00,1.251515256079916227e+01,8.372533780165341000e+00,1.717861130850993012e+00,2.298070231211437331e-01,3.773336587996400482e+00,4.596140462422874329e+00,2.775820222623284650e+00
4.552631578947368496e+01,6.000000000000000000e+00,1.000000000000000000e+01,4.492709639425781631e+01,5.621444476358356646e+00,2.133467924137761873e+00,5.241552398914599564e-01,1.510405704969926433e+00,3.785555236416437985e-01,3.317654149644925443e+00,6.309258727360729679e+00,4.813456438502827339e+00,8.103699315494437005e-01,2.218146922613214722e-01,1.780003317854269129e+00,3.696911537688690963e+00,2.222086494665000522e+00
4.921052631578947256e+01,1.000000000000000000e+00,1.000000000000000000e+01,4.913701422620445669e+01,1.017891603962572944e+00,5.503792291758579758e+00,6.373353906280739001e-02,4.754826742616689472e+00,1.789160396257285374e-02,9.662214771092738630e+00,1.789160396257285512e+00,5.725687583675012959e+00,3.267860255409559489e+00,3.741618780213198936e-02,6.640571642008730180e+00,3.741618780213198381e+00,3.946182602248792026e+00
4.921052631578947256e+01,2.000000000000000000e+00,1.000000000000000000e+01,5.024815828530073247e+01,2.104981463174040002e+00,3.870107649123473603e+00,2.541191138629941837e-01,3.007349924452308532e+00,1.499390858890649603e-01,6.111192359849611400e+00,7.496954294453250789e+00,6.804073327151430206e+00,2.610000583193206936e+00,2.689713451774136677e-01,5.303744500606516254e+00,1.344856725887068372e+01,6.983925422897634405e+00
4.921052631578947256e+01,3.000000000000000000e+00,1.000000000000000000e+01,5.015893958274008924e+01,3.298915375640890879e+00,3.117394861726692668e+00,6.025349000654441900e-01,3.092320647955566493e+00,6.461828202759086759e-01,6.283860140230562941e+00,2.153942734253028490e+01,1.391164374138042525e+01,2.568107615912679886e+00,2.999552266349234664e-01,5.218614406667477112e+00,9.998507554497447103e+00,5.653099610371077333e+00
4.921052631578947256e+01,4.000000000000000000e+00,1.000000000000000000e+01,4.968580571034513582e+01,4.401936159235512847e+00,2.661611452396286825e+00,6.844808192841729255e-01,1.199577075402204596e+00,6.366318014930090197e-01,2.437643254828009809e+00,1.591579503732522838e+01,9.176719146076617761e+00,9.292340719221295897e-01,4.849662518208234241e-01,1.888283140804327465e+00,1.212415629552058505e+01,5.733386017786575195e+00
4.921052631578947256e+01,5.000000000000000000e+00,1.000000000000000000e+01,4.999412179665809219e+01,4.941537430919188623e+00,2.521658349382687625e+00,7.121757306125592324e-01,2.588129083928236263e+00,3.427505101051427916e-01,5.259299742741871064e+00,6.855010202102855388e+00,6.057154972422362782e+00,1.677715519524108467e+00,2.071717084028363298e-01,3.409261483524926195e+00,4.143434168056726818e+00,2.401613255783346279e+00
4.921052631578947256e+01,6.000000000000000000e+00,1.000000000000000000e+01,4.901600854107469019e+01,5.553806485390349046e+00,2.323367277208819193e+00,5.754475537675766139e-01,2.318465589177363562e+00,4.461935146096506211e-01,4.711320448595712307e+00,7.436558576827510869e+00,6.073939512711611144e+00,1.504114441262474067e+00,1.671715486547050433e-01,3.056489238929091190e+00,2.786192477578417925e+00,1.800061361680047822e+00
5.289473684210526017e+01,1.000000000000000000e+00,1.000000000000000000e+01,5.323087155270017234e+01,1.051402997342701928e+00,5.837643808877762908e+00,7.052309458320256408e-02,2.608850984493059855e+00,5.140299734270183801e-02,4.932156090086381894e+00,5.140299734270183940e+00,5.036227912178283361e+00,3.459559935383401008e+00,1.566271668868653155e-01,6.540461569381553986e+00,1.566271668868652966e+01,8.982025474637485019e+00
5.289473684210526017e+01,2.000000000000000000e+00,1.000000000000000000e+01,5.100139700201286530e+01,2.169217505909625920e+00,4.107856650352434968e+00,3.618941674599323588e-01,3.484828096395681918e+00,4.188693006275643893e-01,6.588232222041587427e+00,2.094346503137821713e+01,1.376584862670990184e+01,2.874299210495871115e+00,4.970059802068241273e-01,5.433998507405130240e+00,2.485029901034120670e+01,1.237302547198166636e+01
5.289473684210526017e+01,3.000000000000000000e+00,1.000000000000000000e+01,5.439587012853228032e+01,3.045818815894186571e+00,3.628505830797109866e+00,5.377087126261566041e-01,3.244803152197145213e+00,5.421451190020732946e-01,6.134453720571716673e+00,1.807150396673577575e+01,1.210297884365374799e+01,1.627921320988259923e+00,5.877950742486784952e-01,3.077662198883278410e+00,1.959316914162261369e+01,1.047356630436257419e+01
5.289473684210526017e+01,4.000000000000000000e+00,1.000000000000000000e+01,5.168992087681453995e+01,4.544580961632425087e+00,2.738006812722436401e+00,6.715748551999441984e-01,2.052949116344053859e+00,7.507186203193292329e-01,3.881197334381794040e+00,1.876796550798323437e+01,1.132458142118251132e+01,1.739863057226380683e+00,5.846030398000058304e-01,3.289293342020023658e+00,1.461507599500014543e+01,7.182002591368887856e+00
5.289473684210526017e+01,5.000000000000000000e+00,1.000000000000000000e+01,5.294247304067111060e+01,5.047896729975100527e+00,2.629722582706157219e+00,6.957569059499092434e-01,1.431026749962317934e+00,3.498514823912899918e-01,2.705423706396421935e+00,6.997029647825800502e+00,4.851226677111110774e+00,1.077641365679674834e+00,2.502615141964609213e-01,2.037331935115803905e+00,5.005230283929218871e+00,2.585874880176062707e+00
5.289473684210526017e+01,6.000000000000000000e+00,1.000000000000000000e+01,5.214176478476978360e+01,5.454689844619240446e+00,2.485035321081625614e+00,6.142746887416670187e-01,1.574146984797408777e+00,5.453101553807599977e-01,2.975999274741370382e+00,9.088502589679332999e+00,6.032250932210351024e+00,1.282262985261348964e+00,2.142962844358588526e-01,2.424178778106033327e+00,3.571604740597647432e+00,1.426088066443537805e+00
5.657894736842105488e+01,1.000000000000000000e+00,1.000000000000000000e+01,5.741100020740370979e+01,1.007245685414918324e+00,6.189538011983835020e+00,4.348781520846940751e-02,3.688625112034425335e+00,7.245685414918323630e-03,6.519430430572472623e+00,7.245685414918323630e-01,3.621999486032152937e+00,2.941552455856305759e+00,1.925549385268299912e-02,5.199022945234400339e+00,1.925549385268299662e+00,2.847939370191180153e+00
5.657894736842105488e+01,2.000000000000000000e+00,1.000000000000000000e+01,5.838880436863809109e+01,2.244160537212633422e+00,4.471024559131580034e+00,3.199597247431694158e-01,3.013034026191136583e+00,2.733347282735175687e-01,5.325362464895961878e+00,1.366673641367587422e+01,9.496049439285920712e+00,1.312807196021602119e+00,3.366075224151261480e-01,2.320310392968413016e+00,1.683037612075630918e+01,8.953072006326504351e+00
5.657894736842105488e+01,3.000000000000000000e+00,1.000000000000000000e+01,5.737041632597630780e+01,3.173862023142329569e+00,3.671993136124742652e+00,5.485171899739595958e-01,2.528103922276610405e+00,3.485072496906441164e-01,4.468276699837730348e+00,1.161690832302147136e+01,8.042592511429599966e+00,1.827242806500778638e+00,3.427107513894673274e-01,3.229545425443236972e+00,1.142369171298224373e+01,6.200826971886162831e+00
5.657894736842105488e+01,4.000000000000000000e+00,1.000000000000000000e+01,5.575619235244118954e+01,4.085130920801111287e+00,3.159193025012511313e+00,6.718486487208688018e-01,1.895278712645790620e+00,6.323705517075647320e-01,3.349794933978606615e+00,1.580926379268911752e+01,9.579529363333861625e+00,1.631104186774597453e+00,5.387349261850483684e-01,2.882881818485334868e+00,1.346837315462620843e+01,5.893621432701628748e+00
5.657894736842105488e+01,5.000000000000000000e+00,1.000000000000000000e+01,5.719418056145028828e+01,5.045909991973356767e+00,2.864050276333844014e+00,7.034837331231053037e-01,2.212531159524489421e+00,3.576836091488318492e-01,3.910520188927004259e+00,7.153672182976634986e+00,5.532096185951820289e+00,1.522841037084550653e+00,2.212843614066546949e-01,2.691532995777345061e+00,4.425687228133094564e+00,2.625796001001511559e+00
5.657894736842105488e+01,6.000000000000000000e+00,1.000000000000000000e+01,5.683392009667593214e+01,5.193582922595304296e+00,2.798057683294607578e+00,6.518444087004720000e-01,2.313141112331686511e+00,8.064170774046945933e-01,4.088342431097864882e+00,1.344028462341158026e+01,8.764313527254721237e+00,2.074939659926838598e+00,4.527809738704654530e-01,3.667335212893947816e+00,7.546349564507758068e+00,3.766909582581304594e+00
6.026315789473684248e+01,1.000000000000000000e+00,1.000000000000000000e+01,5.956378211480716800e+01,1.010402709872746385e+00,6.069447431815953919e+00,6.470408082770348623e-02,4.711524036447481301e+00,1.040270987274634004e-02,7.818249492794947741e+00,1.040270987274634074e+00,4.429260240034790463e+00,2.623796522207857862e+00,1.755441071431446468e-02,4.353898159122209677e+00,1.755441071431446343e+00,2.301466948593314576e+00
6.026315789473684248e+01,2.000000000000000000e+00,1.000000000000000000e+01,6.008305441185812867e+01,2.185641429520712276e+00,4.567100198786087972e+00,3.040314030970158177e-01,2.594189945242427520e+00,2.210749072523093550e-01,4.304769341450315423e+00,1.105374536261546936e+01,7.679257352032891504e+00,2.515297648978085832e+00,3.093499475583387226e-01,4.173856360749661931e+00,1.546749737791693846e+01,8.076278952364308594e+00
6.026315789473684248e+01,3.000000000000000000e+00,1.000000000000000000e+01,6.081175901314801280e+01,3.225516653164008485e+00,3.809962379852066761e+00,5.577763933508438354e-01,2.928341694212464041e+00,2.615515698400276978e-01,4.859256959828542222e+00,8.718385661334256298e+00,6.788821310581399260e+00,2.557163794432161019e+00,2.501152764401149420e-01,4.243328567180005173e+00,8.337175881337165251e+00,4.782477083713657429e+00
6.026315789473684248e+01,4.000000000000000000e+00,1.000000000000000000e+01,5.917730279921283909e+01,4.149221031730573550e+00,3.303295963257968815e+00,7.022192917029720372e-01,2.772623551330130276e+00,4.838879093780888430e-01,4.600860041508513909e+00,1.209719773445222302e+01,8.349028887980365354e+00,2.141124301776432759e+00,3.002083835108967369e-01,3.552957356659582455e+00,7.505209587772418978e+00,3.708581202128995447e+00
6.026315789473684248e+01,5.000000000000000000e+00,1.000000000000000000e+01,6.202391846620012217e+01,5.290166567314009249e+00,3.031849492918652800e+00,6.572390002030747969e-01,2.147926654732280838e+00,4.319186683087267165e-01,3.564245103922561775e+00,8.638373366174533885e+00,6.101309235048548274e+00,1.480206749394580301e+00,1.830193280728115157e-01,2.456238274104543429e+00,3.660386561456230314e+00,1.873454896814638504e+00
6.026315789473684248e+01,6.000000000000000000e+00,1.000000000000000000e+01,6.101348821611073703e+01,5.373233521725839346e+00,2.942932212528707847e+00,6.416131523140304882e-01,2.752902573241181816e+00,6.267664782741613205e-01,4.568135274374013122e+00,1.044610797123602097e+01,7.507121622805017935e+00,2.187004775080068075e+00,2.825657812952892534e-01,3.629090893145964891e+00,4.709429688254821222e+00,2.558433036533376281e+00
6.394736842105263008e+01,1.000000000000000000e+00,1.000000000000000000e+01,6.136641475283702363e+01,1.003907977889090031e+00,6.145139187446557294e+00,3.555229107474613959e-02,3.611578687353146133e+00,3.907977889090275339e-03,5.647736218906154626e+00,3.907977889090274992e-01,3.019267003907591285e+00,4.533734813892226434e+00,6.463394602069019550e-03,7.089791066991959489e+00,6.463394602069020278e-01,3.471587452851196076e+00
6.394736842105263008e+01,2.000000000000000000e+00,1.000000000000000000e+01,6.418910659743899316e+01,1.974519363048933274e+00,4.760366233655761725e+00,2.708144262558877524e-01,2.361219814383390236e+00,1.623086956412869430e-01,3.692442508089251341e+00,8.115434782064344432e+00,5.903938645076799219e+00,2.120829279809974821e+00,2.428446940041230351e-01,3.316523153612306096e+00,1.214223470020615103e+01,6.984665805014525830e+00
6.394736842105263008e+01,3.000000000000000000e+00,1.000000000000000000e+01,6.348813449965751943e+01,2.977109179271588690e+00,3.973862657483430816e+00,5.148805168389080089e-01,4.306231277278879332e+00,6.134096577302980968e-01,6.734024219613061746e+00,2.044698859100993715e+01,1.359050640531150123e+01,2.390449851834955730e+00,4.669263214954160746e-01,3.738152031676063025e+00,1.556421071651386967e+01,7.064769590020308243e+00
6.394736842105263008e+01,4.000000000000000000e+00,1.000000000000000000e+01,6.614073027162446294e+01,4.295525659286989040e+00,3.539004571385650166e+00,6.560215240070067511e-01,2.193361850571831528e+00,8.598699918850212232e-01,3.429948572910682891e+00,2.149674979712553125e+01,1.246334918501810662e+01,1.624045983186306108e+00,4.775905793949066225e-01,2.539660385229614459e+00,1.193976448487266495e+01,6.393520652009239136e+00
6.394736842105263008e+01,5.000000000000000000e+00,1.000000000000000000e+01,6.441778977524231209e+01,5.236679279766618400e+00,3.132871967480518549e+00,6.832536389140096977e-01,2.667714535513411533e+00,3.537415889838864125e-01,4.171734664588873542e+00,7.074831779677728250e+00,5.623283222133300896e+00,1.907866242351236252e+00,1.846447610675654161e-01,2.983494535364073386e+00,3.692895221351307544e+00,2.480904306997662623e+00
6.394736842105263008e+01,6.000000000000000000e+00,1.000000000000000000e+01,6.373409640259247055e+01,5.316873067580968559e+00,3.083506236743127182e+00,6.083981355150440695e-01,2.737037682616619172e+00,6.831269324190327730e-01,4.280141232075371782e+00,1.138544887365054770e+01,7.832795052862960183e+00,1.830149678303717886e+00,5.015161235589090660e-01,2.861962459898818256e+00,8.358602059315149546e+00,3.568404608699651259e+00
6.763157894736841058e+01,1.000000000000000000e+00,1.000000000000000000e+01,6.395562920484890412e+01,1.079499032022303906e+00,5.666562190921390574e+00,1.095556507422636161e-01,5.201582303501856686e+00,7.949903202230390598e-02,7.691055546033875423e+00,7.949903202230390598e+00,7.820479374132133898e+00,3.582024102833222035e+00,1.771981718847675247e-01,5.296378050881808797e+00,1.771981718847675324e+01,8.895485669369945114e+00
6.763157894736841058e+01,2.000000000000000000e+00,1.000000000000000000e+01,6.398880924421452931e+01,2.197932913839728108e+00,4.514984530170840671e+00,2.743908823393367835e-01,4.689259466396827669e+00,2.122090812186558095e-01,6.933535397785194121e+00,1.061045406093279198e+01,8.771994729358992160e+00,1.760491878505294538e+00,3.395737452928210831e-01,2.603061921525338551e+00,1.697868726464104938e+01,8.950997273018236555e+00
6.763157894736841058e+01,3.000000000000000000e+00,1.000000000000000000e+01,6.826153001119629948e+01,3.052713753511051120e+00,3.688221475220751611e+00,5.584434993161885297e-01,2.311513589936990964e+00,3.317399557040233704e-01,3.417802195237575003e+00,1.105799852346744316e+01,7.237900359352510193e+00,2.048076229143479754e+00,2.148582967803041588e-01,3.028283918577908462e+00,7.161943226010138552e+00,3.296824278379012263e+00
6.763157894736841058e+01,4.000000000000000000e+00,1.000000000000000000e+01,6.621458182741010035e+01,4.053938765875828132e+00,3.555461835938662496e+00,6.642642151371054293e-01,2.756634149050097626e+00,5.461871871943970724e-01,4.075957107544892821e+00,1.365467967985992459e+01,8.865318393702407818e+00,2.938393505852829435e+00,5.101878894336354664e-01,4.344706351066440320e+00,1.275469723584088833e+01,6.672316936791329312e+00
6.763157894736841058e+01,5.000000000000000000e+00,1.000000000000000000e+01,6.808733352407355710e+01,5.079972245458904467e+00,3.089912734105110026e+00,7.012344027069358221e-01,2.786609123342194572e+00,3.843658519403979623e-01,4.120278081206357967e+00,7.687317038807959690e+00,5.903797560007158829e+00,1.589044589884507808e+00,1.929360238610578759e-01,2.349560093992657972e+00,3.858720477221157630e+00,2.696766136654510149e+00
6.763157894736841058e+01,6.000000000000000000e+00,1.000000000000000000e+01,6.672631820297999639e+01,5.607069624487643900e+00,2.993515755102055476e+00,5.144329592603206214e-01,2.712960499720236562e+00,3.929303755123562114e-01,4.011381283633034478e+00,6.548839591872604338e+00,5.280110437752819408e+00,2.191562215237723876e+00,2.971490567048350462e-01,3.240442185954611531e+00,4.952484278413916918e+00,1.971136122372909805e+00
7.131578947368420529e+01,1.000000000000000000e+00,1.000000000000000000e+01,6.705734732543035648e+01,1.041278773707654315e+00,5.230430118961890251e+00,8.456192495015052435e-02,4.649978720558943124e+00,4.127877370765435650e-02,6.520265364621397275e+00,4.127877370765436815e+00,5.324071367693417045e+00,2.961598197775507035e+00,1.179295496097374912e-01,4.152794520866025962e+00,1.179295496097375207e+01,7.296062755367520580e+00
7.131578947368420529e+01,2.000000000000000000e+00,1.000000000000000000e+01,6.895639877830136300e+01,2.189605504216548759e+00,4.030647549851688716e+00,3.148463788604290436e-01,2.751549009415524161e+00,1.896055042165487592e-01,3.858260603608484551e+00,9.480275210827437959e+00,6.669267907217959923e+00,1.634304135913436040e+00,2.404343820704651080e-01,2.291644175819578688e+00,1.202171910352325490e+01,6.098696368370180032e+00
7.131578947368420529e+01,3.000000000000000000e+00,1.000000000000000000e+01,7.052657456778547385e+01,2.752613990320122994e+00,3.214953897435257169e+00,4.946408915005465756e-01,2.395300166071547388e+00,3.775873191073341739e-01,3.358723480100324732e+00,1.258624397024447283e+01,7.972483725172399893e+00,1.637205804903990147e+00,3.047277976688086421e-01,2.295712936765743173e+00,1.015759325562695636e+01,4.831718973526832883e+00
7.131578947368420529e+01,4.000000000000000000e+00,1.000000000000000000e+01,7.040373817442758764e+01,4.689617991481211945e+00,3.020344111093703710e+00,7.101574888691513099e-01,1.577687565654997570e+00,7.115941588898202497e-01,2.212255627117708734e+00,1.778985397224550269e+01,1.000105479968160793e+01,1.316011795002023366e+00,5.979906019245748716e-01,1.845330192253759938e+00,1.494976504811437401e+01,7.074364228504965268e+00
7.131578947368420529e+01,5.000000000000000000e+00,1.000000000000000000e+01,7.146152008250189169e+01,5.015201224953380610e+00,2.720119671485164758e+00,7.035713088316322139e-01,1.267415572411904723e+00,3.910007329894102379e-01,1.777187887514847686e+00,7.820014659788204980e+00,4.798601273651526888e+00,7.773194389917633673e-01,3.142993301083339408e-01,1.089968217036420883e+00,6.285986602166679482e+00,3.345852345190130084e+00
7.131578947368420529e+01,6.000000000000000000e+00,1.000000000000000000e+01,7.035795759436965113e+01,5.386663831731332230e+00,2.813675785146507735e+00,6.172808659688028277e-01,1.947815452528081526e+00,6.133361682686679917e-01,2.731254140076276649e+00,1.022226947114446638e+01,6.476761805610371070e+00,1.328936836595330906e+00,4.082472475456896399e-01,1.863453866812641468e+00,6.804120792428159703e+00,3.105611557230167019e+00
7.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,6.722570699349479639e+01,1.003006170611968617e+00,5.303071880751433653e+00,2.621254411493700864e-02,7.774293006505212489e+00,3.006170611968750263e-03,1.036572400867361665e+01,3.006170611968750350e-01,5.333170534935247176e+00,3.157258717702851936e+00,8.604141766663953722e-03,4.209678290270470136e+00,8.604141766663954138e-01,1.942601955759108101e+00
7.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+01,7.023609258967077551e+01,2.594402730469142604e+00,3.325782370485639738e+00,4.544372895967033199e-01,4.763907410329222714e+00,5.949880453927304247e-01,6.351876547105630877e+00,2.974940226963651568e+01,1.805063940837107594e+01,2.994078861161667771e+00,4.381396332969617613e-01,3.992105148215557175e+00,2.190698166484808951e+01,1.175554196750882596e+01
7.500000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+01,7.141946455125695081e+01,3.109907154031046339e+00,2.836806198314985927e+00,5.696527116923977285e-01,3.580535448743037641e+00,3.462427509221902566e-01,4.774047264990716855e+00,1.154142503073967596e+01,8.157736147865197296e+00,2.659771890387454985e+00,2.254364369332700346e-01,3.546362520516606054e+00,7.514547897775667451e+00,3.283246322122049587e+00
7.500000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+01,7.227093883933873997e+01,4.828540204255210355e+00,2.271088437644947611e+00,7.040706494125086312e-01,2.729061160661265806e+00,9.380077661012421464e-01,3.638748214215021370e+00,2.345019415253105421e+01,1.354447118337303380e+01,2.331785198625258904e+00,5.379552984458183529e-01,3.109046931500345501e+00,1.344888246114545893e+01,6.001277801714502758e+00
7.500000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+01,7.245708779958857804e+01,5.021742930670053617e+00,2.316382044893784631e+00,6.578170983491550272e-01,2.542912200411420631e+00,6.343406346526496709e-01,3.390549600548560250e+00,1.268681269305299253e+01,8.038681146800774613e+00,1.571826645726791538e+00,3.313753135848630516e-01,2.095768860969055236e+00,6.627506271697260587e+00,3.309803548237498116e+00
7.500000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+01,7.227087991546912349e+01,5.518074000748376839e+00,2.090107897538561854e+00,5.031216348627447488e-01,2.729120084530881396e+00,4.819259992516226054e-01,3.638826779374509268e+00,8.032099987527043794e+00,5.835463383450776753e+00,3.133038443588560096e+00,5.588322716613521868e-01,4.177384591451412277e+00,9.313871194355870742e+00,5.070978045474655360e+00
